Id,Date,Steps,Distance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalMinutesAsleep,SleepHours,DayOfWeek,ActivityLevel,SleepQuality
6117666160,2016-04-24,7623,5.76000022888184,5.76000022888184,0.0,0.0,0.0,5.76000022888184,0.0,0,0,362,711,2305,353.0,5.883333333333334,Sunday,Moderate,Poor
6117666160,2016-04-27,9411,7.1100001335144,7.1100001335144,0.0,0.0,0.0,7.1100001335144,0.0,0,0,458,417,2576,542.0,9.033333333333333,Wednesday,Moderate,Good
6117666160,2016-04-28,3403,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,141,758,1879,393.0,6.55,Thursday,Low,Poor
6117666160,2016-04-29,9592,7.23999977111816,7.23999977111816,0.0,0.0,0.0,7.23999977111816,0.0,0,0,461,479,2560,600.0,10.0,Friday,Moderate,Good
6117666160,2016-05-01,8915,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,397,525,2361,507.0,8.45,Sunday,Moderate,Good
6117666160,2016-05-05,9799,7.40000009536743,7.40000009536743,0.0,0.0,0.0,7.40000009536743,0.0,0,0,487,479,2636,392.0,6.533333333333333,Thursday,Moderate,Poor
6117666160,2016-05-06,3365,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,133,673,1838,658.0,10.966666666666667,Friday,Low,Good
6117666160,2016-05-07,7336,5.53999996185303,5.53999996185303,0.0,0.0,0.0,5.53999996185303,0.0,0,0,412,456,2469,498.0,8.3,Saturday,Low,Good
6117666160,2016-05-08,7328,5.53000020980835,5.53000020980835,0.0,0.0,0.0,5.53000020980835,0.0,0,0,318,517,2250,555.0,9.25,Sunday,Low,Good
6117666160,2016-05-09,4477,3.38000011444092,3.38000011444092,0.0,0.0,0.0,3.38000011444092,0.0,0,0,197,125,1248,492.0,8.2,Monday,Low,Good
6775888955,2016-04-13,4053,2.91000008583069,2.91000008583069,0.0,1.11000001430511,0.579999983310699,1.22000002861023,0.0,17,18,85,1053,2400,235.0,3.9166666666666665,Wednesday,Low,Poor
6775888955,2016-04-14,5162,3.70000004768372,3.70000004768372,0.0,0.870000004768372,0.860000014305115,1.97000002861023,0.0,14,24,105,863,2507,423.0,7.05,Thursday,Low,Optimal
6775888955,2016-04-15,1282,0.920000016689301,0.920000016689301,0.0,0.0,0.0,0.920000016689301,0.0,0,0,58,976,2127,391.0,6.516666666666667,Friday,Low,Poor
6962181067,2016-04-12,10199,6.73999977111816,6.73999977111816,0.0,3.40000009536743,0.829999983310699,2.50999999046326,0.0,50,14,189,796,1994,366.0,6.1,Tuesday,High,Poor
6962181067,2016-04-13,5652,3.74000000953674,3.74000000953674,0.0,0.569999992847443,1.21000003814697,1.96000003814697,0.0,8,24,142,548,1718,630.0,10.5,Wednesday,Low,Good
6962181067,2016-04-14,1551,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,86,862,1466,508.0,8.466666666666667,Thursday,Low,Good
6962181067,2016-04-15,5563,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,217,837,1756,370.0,6.166666666666667,Friday,Low,Poor
6962181067,2016-04-16,13217,8.73999977111816,8.73999977111816,0.0,3.66000008583069,0.189999997615814,4.88000011444092,0.0,50,3,280,741,2173,357.0,5.95,Saturday,High,Poor
6962181067,2016-04-17,10145,6.71000003814697,6.71000003814697,0.0,0.330000013113022,0.680000007152557,5.69000005722046,0.0,5,13,295,634,2027,427.0,7.116666666666666,Sunday,High,Optimal
6962181067,2016-04-18,11404,7.53999996185303,7.53999996185303,0.0,0.829999983310699,2.39000010490417,4.32000017166138,0.0,13,42,238,689,2039,442.0,7.366666666666666,Monday,High,Optimal
6962181067,2016-04-19,10742,7.09999990463257,7.09999990463257,0.0,2.09999990463257,2.13000011444092,2.86999988555908,0.0,35,41,195,659,2046,476.0,7.933333333333334,Tuesday,High,Optimal
6962181067,2016-04-20,13928,9.55000019073486,9.55000019073486,0.0,4.28000020980835,0.189999997615814,5.09000015258789,0.0,48,4,297,639,2174,418.0,6.966666666666667,Wednesday,High,Poor
6962181067,2016-04-21,11835,9.71000003814697,7.88000011444092,4.08169221878052,3.99000000953674,2.09999990463257,3.50999999046326,0.109999999403954,53,27,214,708,2179,451.0,7.516666666666667,Thursday,High,Optimal
6962181067,2016-04-22,10725,7.09000015258789,7.09000015258789,0.0,1.76999998092651,1.54999995231628,3.76999998092651,0.0,30,33,240,659,2086,425.0,7.083333333333333,Friday,High,Optimal
6962181067,2016-04-23,20031,13.2399997711182,13.2399997711182,0.0,4.19999980926514,2.0,7.03999996185303,0.0,58,41,347,484,2571,528.0,8.8,Saturday,High,Good
6962181067,2016-04-24,5029,3.3199999332428,3.3199999332428,0.0,0.0,0.0,3.3199999332428,0.0,0,0,199,720,1705,511.0,8.516666666666667,Sunday,Low,Good
6962181067,2016-04-25,13239,9.27000045776367,9.07999992370605,2.78517508506775,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637,2194,400.0,6.666666666666667,Monday,High,Poor
6962181067,2016-04-26,10433,6.90000009536743,6.90000009536743,0.0,2.57999992370605,0.419999986886978,3.90000009536743,0.0,36,7,254,680,2012,441.0,7.35,Tuesday,High,Optimal
6962181067,2016-04-27,10320,6.82000017166138,6.82000017166138,0.0,0.550000011920929,2.01999998092651,4.25,0.0,7,38,279,697,2034,455.0,7.583333333333333,Wednesday,High,Optimal
6962181067,2016-04-28,12627,8.35000038146973,8.35000038146973,0.0,2.50999999046326,0.239999994635582,5.59000015258789,0.0,38,8,288,621,2182,440.0,7.333333333333333,Thursday,High,Optimal
6962181067,2016-04-29,10762,7.1100001335144,7.1100001335144,0.0,0.819999992847443,0.479999989271164,5.80999994277954,0.0,12,15,369,645,2254,433.0,7.216666666666667,Friday,High,Optimal
6962181067,2016-04-30,10081,6.65999984741211,6.65999984741211,0.0,2.24000000953674,0.759999990463257,3.67000007629395,0.0,32,16,237,731,2002,422.0,7.033333333333333,Saturday,High,Optimal
6962181067,2016-05-01,5454,3.60999989509583,3.60999989509583,0.0,0.0,0.0,3.60999989509583,0.0,0,0,215,722,1740,411.0,6.85,Sunday,Low,Poor
6962181067,2016-05-02,12912,8.53999996185303,8.53999996185303,0.0,1.20000004768372,2.0,5.34000015258789,0.0,18,39,313,655,2162,466.0,7.766666666666667,Monday,High,Optimal
6962181067,2016-05-03,12109,8.11999988555908,8.11999988555908,0.0,1.74000000953674,2.03999996185303,4.32999992370605,0.0,21,36,267,654,2072,394.0,6.566666666666666,Tuesday,High,Poor
6962181067,2016-05-04,10147,6.71000003814697,6.71000003814697,0.0,0.469999998807907,1.67999994754791,4.55000019073486,0.0,15,36,284,683,2086,442.0,7.366666666666666,Wednesday,High,Optimal
6962181067,2016-05-05,10524,6.96000003814697,6.96000003814697,0.0,0.990000009536743,1.1599999666214,4.80999994277954,0.0,14,22,305,591,2066,467.0,7.783333333333333,Thursday,High,Optimal
6962181067,2016-05-06,5908,3.91000008583069,3.91000008583069,0.0,0.0,0.0,3.91000008583069,0.0,0,0,299,717,1850,443.0,7.383333333333334,Friday,Low,Optimal
6962181067,2016-05-07,6815,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0,0,328,745,1947,298.0,4.966666666666667,Saturday,Low,Poor
6962181067,2016-05-08,4188,2.76999998092651,2.76999998092651,0.0,0.0,0.519999980926514,2.25,0.0,0,14,151,709,1659,541.0,9.016666666666667,Sunday,Low,Good
6962181067,2016-05-09,12342,8.72000026702881,8.68000030517578,3.16782188415527,3.90000009536743,1.17999994754791,3.65000009536743,0.0,43,21,231,607,2105,489.0,8.15,Monday,High,Good
6962181067,2016-05-10,15448,10.210000038147,10.210000038147,0.0,3.47000002861023,1.75,4.98999977111816,0.0,62,34,275,626,2361,469.0,7.816666666666666,Tuesday,High,Optimal
6962181067,2016-05-11,6722,4.44000005722046,4.44000005722046,0.0,1.49000000953674,0.310000002384186,2.65000009536743,0.0,24,7,199,709,1855,452.0,7.533333333333333,Wednesday,Low,Optimal
6962181067,2016-05-12,3587,2.36999988555908,2.36999988555908,0.0,0.0,0.25,2.10999989509583,0.0,0,8,105,127,928,516.0,8.6,Thursday,Low,Good
7007744171,2016-04-16,4631,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,203,1155,2076,79.0,1.3166666666666667,Saturday,Low,Poor
7007744171,2016-05-01,5600,3.75,3.75,0.0,0.0,0.0,3.75,0.0,0,0,237,1142,2225,58.0,0.9666666666666667,Sunday,Low,Poor
7086361926,2016-04-12,11317,8.40999984741211,8.40999984741211,0.0,5.26999998092651,0.150000005960464,2.97000002861023,0.0,59,6,153,745,2772,514.0,8.566666666666666,Tuesday,High,Good
7086361926,2016-04-13,5813,3.61999988555908,3.61999988555908,0.0,0.560000002384186,0.209999993443489,2.83999991416931,0.0,31,26,155,744,2516,451.0,7.516666666666667,Wednesday,Low,Optimal
7086361926,2016-04-14,9123,6.11999988555908,6.11999988555908,0.0,2.02999997138977,0.330000013113022,3.66000008583069,0.0,35,32,189,787,2734,472.0,7.866666666666666,Thursday,Moderate,Optimal
7086361926,2016-04-15,8585,5.67000007629395,5.67000007629395,0.0,2.03999996185303,1.11000001430511,2.52999997138977,0.0,30,21,139,864,2395,377.0,6.283333333333333,Friday,Moderate,Poor
7086361926,2016-04-19,10688,7.28999996185303,7.28999996185303,0.0,3.52999997138977,1.23000001907349,2.50999999046326,0.0,67,69,124,671,2944,472.0,7.866666666666666,Tuesday,High,Optimal
7086361926,2016-04-20,14365,10.6400003433228,10.6400003433228,0.0,7.6399998664856,0.449999988079071,2.53999996185303,0.0,87,13,145,797,2997,492.0,8.2,Wednesday,High,Good
7086361926,2016-04-21,9469,6.17999982833862,6.17999982833862,0.0,1.36000001430511,0.300000011920929,4.51000022888184,0.0,19,6,206,758,2463,390.0,6.5,Thursday,Moderate,Poor
7086361926,2016-04-22,9753,6.53000020980835,6.53000020980835,0.0,2.86999988555908,0.970000028610229,2.67000007629395,0.0,58,59,153,762,2846,428.0,7.133333333333334,Friday,Moderate,Optimal
7086361926,2016-04-24,3520,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.15000009536743,0.0,0,0,125,566,2049,681.0,11.35,Sunday,Low,Good
7086361926,2016-04-25,10091,6.82000017166138,6.82000017166138,0.0,3.75,0.699999988079071,2.36999988555908,0.0,69,39,129,706,2752,446.0,7.433333333333334,Monday,High,Optimal
7086361926,2016-04-26,10387,7.07000017166138,7.07000017166138,0.0,4.15999984741211,0.769999980926514,2.11999988555908,0.0,70,33,132,726,2781,485.0,8.083333333333334,Tuesday,High,Good
7086361926,2016-04-27,11107,8.34000015258789,8.34000015258789,0.0,5.63000011444092,0.180000007152557,2.52999997138977,0.0,55,6,145,829,2693,469.0,7.816666666666666,Wednesday,High,Optimal
7086361926,2016-04-28,11584,7.80000019073486,7.80000019073486,0.0,2.78999996185303,1.63999998569489,3.35999989509583,0.0,54,48,161,810,2862,354.0,5.9,Thursday,High,Poor
7086361926,2016-04-30,14560,9.40999984741211,9.40999984741211,0.0,3.11999988555908,1.03999996185303,5.23999977111816,0.0,42,17,308,584,2995,485.0,8.083333333333334,Saturday,High,Good
7086361926,2016-05-01,12390,8.06999969482422,8.06999969482422,0.0,2.29999995231628,0.899999976158142,4.84999990463257,0.0,30,15,258,685,2730,388.0,6.466666666666667,Sunday,High,Poor
7086361926,2016-05-02,10052,6.80999994277954,6.80999994277954,0.0,3.48000001907349,0.660000026226044,2.66000008583069,0.0,66,26,139,737,2754,440.0,7.333333333333333,Monday,High,Optimal
7086361926,2016-05-03,10288,6.76000022888184,6.76000022888184,0.0,2.74000000953674,0.850000023841858,3.16000008583069,0.0,57,36,152,761,2754,456.0,7.6,Tuesday,High,Optimal
7086361926,2016-05-04,10988,8.3100004196167,8.3100004196167,0.0,5.28000020980835,0.119999997317791,2.90000009536743,0.0,45,12,135,843,2655,420.0,7.0,Wednesday,High,Optimal
7086361926,2016-05-06,12461,8.38000011444092,8.38000011444092,0.0,3.8199999332428,1.42999994754791,3.11999988555908,0.0,84,35,154,834,2924,322.0,5.366666666666666,Friday,High,Poor
7086361926,2016-05-07,12827,8.47999954223633,8.47999954223633,0.0,1.46000003814697,2.32999992370605,4.67999982833862,0.0,20,42,209,621,2739,530.0,8.833333333333334,Saturday,High,Good
7086361926,2016-05-08,10677,7.09999990463257,7.09999990463257,0.0,2.30999994277954,1.52999997138977,3.25,0.0,32,27,147,695,2534,481.0,8.016666666666667,Sunday,High,Good
7086361926,2016-05-09,13566,9.10999965667725,9.10999965667725,0.0,4.26000022888184,1.71000003814697,3.11999988555908,0.0,67,50,171,743,2960,427.0,7.116666666666666,Monday,High,Optimal
7086361926,2016-05-11,9572,6.51999998092651,6.51999998092651,0.0,2.89000010490417,1.38999998569489,2.23000001907349,0.0,57,40,128,757,2735,451.0,7.516666666666667,Wednesday,Moderate,Optimal
7086361926,2016-05-12,3789,2.55999994277954,2.55999994277954,0.0,0.379999995231628,0.270000010728836,1.88999998569489,0.0,5,4,58,343,1199,444.0,7.4,Thursday,Low,Optimal
8053475328,2016-04-20,15108,12.1899995803833,12.1899995803833,0.0,9.57999992370605,0.230000004172325,2.38000011444092,0.0,89,5,158,695,3043,486.0,8.1,Wednesday,High,Good
8053475328,2016-04-23,22359,17.1900005340576,17.1900005340576,0.0,12.539999961853,0.629999995231628,4.01999998092651,0.0,125,14,223,741,3554,331.0,5.516666666666667,Saturday,High,Poor
8053475328,2016-05-07,19769,15.6700000762939,15.6700000762939,0.0,12.4399995803833,0.879999995231628,2.34999990463257,0.0,121,20,148,1076,3331,74.0,1.2333333333333334,Saturday,High,Poor
8378563200,2016-04-12,7626,6.05000019073486,6.05000019073486,2.25308108329773,0.829999983310699,0.709999978542328,4.5,0.0,65,15,156,723,3635,338.0,5.633333333333334,Tuesday,Moderate,Poor
8378563200,2016-04-13,12386,9.81999969482422,9.81999969482422,2.0921471118927,4.96000003814697,0.649999976158142,4.21000003814697,0.0,116,14,169,680,4079,447.0,7.45,Wednesday,High,Optimal
8378563200,2016-04-14,13318,10.5600004196167,10.5600004196167,2.25308108329773,5.61999988555908,1.02999997138977,3.91000008583069,0.0,123,21,174,699,4163,424.0,7.066666666666666,Thursday,High,Optimal
8378563200,2016-04-15,14461,11.4700002670288,11.4700002670288,0.0,4.90999984741211,1.14999997615814,5.40999984741211,0.0,60,23,190,729,3666,513.0,8.55,Friday,High,Good
8378563200,2016-04-16,11207,8.89000034332275,8.89000034332275,0.0,5.36999988555908,1.07000005245209,2.44000005722046,0.0,64,21,142,563,3363,611.0,10.183333333333334,Saturday,High,Good
8378563200,2016-04-17,2132,1.69000005722046,1.69000005722046,0.0,0.0,0.0,1.69000005722046,0.0,0,0,93,599,2572,525.0,8.75,Sunday,Low,Good
8378563200,2016-04-18,13630,10.8100004196167,10.8100004196167,2.0921471118927,5.05000019073486,0.560000002384186,5.19999980926514,0.0,117,10,174,720,4157,398.0,6.633333333333334,Monday,High,Poor
8378563200,2016-04-19,13070,10.3599996566772,10.3599996566772,2.25308108329773,5.30000019073486,0.879999995231628,4.17999982833862,0.0,120,19,154,737,4092,387.0,6.45,Tuesday,High,Poor
8378563200,2016-04-20,9388,7.44000005722046,7.44000005722046,2.0921471118927,2.23000001907349,0.439999997615814,4.78000020980835,0.0,82,8,169,763,3787,381.0,6.35,Wednesday,Moderate,Poor
8378563200,2016-04-21,15148,12.0100002288818,12.0100002288818,2.25308108329773,6.90000009536743,0.819999992847443,4.28999996185303,0.0,137,16,145,677,4236,396.0,6.6,Thursday,High,Poor
8378563200,2016-04-22,12200,9.67000007629395,9.67000007629395,2.0921471118927,4.90999984741211,0.589999973773956,4.17999982833862,0.0,113,12,159,769,4044,441.0,7.35,Friday,High,Optimal
8378563200,2016-04-23,5709,4.53000020980835,4.53000020980835,0.0,1.51999998092651,0.519999980926514,2.48000001907349,0.0,19,10,136,740,2908,565.0,9.416666666666666,Saturday,Low,Good
8378563200,2016-04-24,3703,2.94000005722046,2.94000005722046,0.0,0.0,0.0,2.94000005722046,0.0,0,0,135,734,2741,458.0,7.633333333333334,Sunday,Low,Optimal
8378563200,2016-04-25,12405,9.84000015258789,9.84000015258789,2.0921471118927,5.05000019073486,0.870000004768372,3.92000007629395,0.0,117,16,141,692,4005,388.0,6.466666666666667,Monday,High,Poor
8378563200,2016-04-25,12405,9.84000015258789,9.84000015258789,2.0921471118927,5.05000019073486,0.870000004768372,3.92000007629395,0.0,117,16,141,692,4005,388.0,6.466666666666667,Monday,High,Poor
8378563200,2016-04-26,16208,12.8500003814697,12.8500003814697,0.0,7.51000022888184,0.920000016689301,4.42000007629395,0.0,90,18,161,593,3763,550.0,9.166666666666666,Tuesday,High,Good
8378563200,2016-04-27,7359,5.84000015258789,5.84000015258789,0.0,0.330000013113022,0.180000007152557,5.32999992370605,0.0,4,4,192,676,3061,531.0,8.85,Wednesday,Low,Good
8378563200,2016-04-28,5417,4.30000019073486,4.30000019073486,0.0,0.899999976158142,0.490000009536743,2.91000008583069,0.0,11,10,139,711,2884,506.0,8.433333333333334,Thursday,Low,Good
8378563200,2016-04-29,6175,4.90000009536743,4.90000009536743,0.0,0.25,0.360000014305115,4.26999998092651,0.0,3,7,172,767,2982,527.0,8.783333333333333,Friday,Low,Good
8378563200,2016-04-30,2946,2.33999991416931,2.33999991416931,0.0,0.0,0.0,2.33999991416931,0.0,0,0,121,780,2660,468.0,7.8,Saturday,Low,Optimal
8378563200,2016-05-01,11419,9.0600004196167,9.0600004196167,0.0,6.03000020980835,0.560000002384186,2.47000002861023,0.0,71,10,127,669,3369,475.0,7.916666666666667,Sunday,High,Optimal
8378563200,2016-05-02,6064,4.80999994277954,4.80999994277954,2.0921471118927,0.629999995231628,0.170000001788139,4.01000022888184,0.0,63,4,142,802,3491,351.0,5.85,Monday,Low,Poor
8378563200,2016-05-03,8712,6.90999984741211,6.90999984741211,2.25308108329773,1.3400000333786,1.05999994277954,4.5,0.0,71,20,195,822,3784,405.0,6.75,Tuesday,Moderate,Poor
8378563200,2016-05-04,7875,6.23999977111816,6.23999977111816,0.0,1.55999994277954,0.490000009536743,4.19999980926514,0.0,19,10,167,680,3110,441.0,7.35,Wednesday,Moderate,Optimal
8378563200,2016-05-05,8567,6.78999996185303,6.78999996185303,2.25308108329773,0.889999985694885,0.159999996423721,5.73999977111816,0.0,66,3,214,764,3783,381.0,6.35,Thursday,Moderate,Poor
8378563200,2016-05-06,7045,5.59000015258789,5.59000015258789,2.0921471118927,1.54999995231628,0.25,3.77999997138977,0.0,74,5,166,831,3644,323.0,5.383333333333334,Friday,Low,Poor
8378563200,2016-05-07,4468,3.53999996185303,3.53999996185303,0.0,0.0,0.0,3.53999996185303,0.0,0,0,158,851,2799,459.0,7.65,Saturday,Low,Optimal
8378563200,2016-05-08,2943,2.32999992370605,2.32999992370605,0.0,0.0,0.0,2.32999992370605,0.0,0,0,139,621,2685,545.0,9.083333333333334,Sunday,Low,Good
8378563200,2016-05-09,8382,6.65000009536743,6.65000009536743,2.0921471118927,1.26999998092651,0.660000026226044,4.71999979019165,0.0,71,13,171,772,3721,359.0,5.983333333333333,Monday,Moderate,Poor
8378563200,2016-05-10,6582,5.21999979019165,5.21999979019165,2.25308108329773,0.660000026226044,0.639999985694885,3.92000007629395,0.0,63,13,152,840,3586,342.0,5.7,Tuesday,Low,Poor
8378563200,2016-05-11,9143,7.25,7.25,2.0921471118927,1.38999998569489,0.589999973773956,5.26999998092651,0.0,72,10,184,763,3788,368.0,6.133333333333334,Wednesday,Moderate,Poor
8378563200,2016-05-12,4561,3.61999988555908,3.61999988555908,0.0,0.649999976158142,0.270000010728836,2.69000005722046,0.0,8,6,102,433,1976,496.0,8.266666666666667,Thursday,Low,Good
8792009665,2016-04-12,2564,1.63999998569489,1.63999998569489,0.0,0.0,0.0,1.63999998569489,0.0,0,0,116,831,2044,458.0,7.633333333333334,Tuesday,Low,Optimal
8792009665,2016-04-13,1320,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,82,806,1934,531.0,8.85,Wednesday,Low,Good
8792009665,2016-04-14,1219,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,853,1963,486.0,8.1,Thursday,Low,Good
8792009665,2016-04-15,2483,1.5900000333786,1.5900000333786,0.0,0.0,0.0,1.5900000333786,0.0,0,0,126,937,2009,363.0,6.05,Friday,Low,Poor
8792009665,2016-04-20,3147,2.00999999046326,2.00999999046326,0.0,0.0,0.280000001192093,1.74000000953674,0.0,0,10,139,744,2188,528.0,8.8,Wednesday,Low,Good
8792009665,2016-04-22,4068,2.59999990463257,2.59999990463257,0.0,0.0500000007450581,0.280000001192093,2.26999998092651,0.0,1,20,195,817,2419,391.0,6.516666666666667,Friday,Low,Poor
8792009665,2016-04-23,5245,3.35999989509583,3.35999989509583,0.0,0.159999996423721,0.439999997615814,2.75,0.0,8,45,232,795,2748,339.0,5.65,Saturday,Low,Poor
8792009665,2016-04-27,1758,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,112,900,2067,423.0,7.05,Wednesday,Low,Optimal
8792009665,2016-04-28,6157,3.94000005722046,3.94000005722046,0.0,0.0,0.0,3.94000005722046,0.0,0,0,310,714,2780,402.0,6.7,Thursday,Low,Poor
8792009665,2016-04-29,8360,5.34999990463257,5.34999990463257,0.0,0.140000000596046,0.280000001192093,4.92999982833862,0.0,6,14,380,634,3101,398.0,6.633333333333334,Friday,Moderate,Poor
8792009665,2016-04-30,7174,4.59000015258789,4.59000015258789,0.0,0.330000013113022,0.360000014305115,3.91000008583069,0.0,10,20,301,749,2896,343.0,5.716666666666667,Saturday,Low,Poor
8792009665,2016-05-01,1619,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,79,834,1962,503.0,8.383333333333333,Sunday,Low,Good
8792009665,2016-05-02,1831,1.16999995708466,1.16999995708466,0.0,0.0,0.0,1.16999995708466,0.0,0,0,101,916,2015,415.0,6.916666666666667,Monday,Low,Poor
8792009665,2016-05-03,2421,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,156,739,2297,516.0,8.6,Tuesday,Low,Good
8792009665,2016-05-04,2283,1.46000003814697,1.46000003814697,0.0,0.0,0.0,1.46000003814697,0.0,0,0,129,848,2067,439.0,7.316666666666666,Wednesday,Low,Optimal
